Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-04-11 14:39:51.978592	,256	,1.0599,	0.0000,	0.0000
2024-04-11 14:39:51.985597	,257	,1.0195,	0.0000,	0.0000
2024-04-11 14:39:51.994607	,258	,1.1841,	0.0000,	0.0000
2024-04-11 14:39:52.009277	,259	,1.1635,	0.0000,	0.0000
2024-04-11 14:39:52.016277	,260	,1.0674,	0.0000,	0.0000
2024-04-11 14:39:52.025363	,261	,1.1473,	0.0000,	0.0000
2024-04-11 14:39:52.032380	,262	,1.1891,	0.0000,	0.0000
2024-04-11 14:39:52.041529	,263	,1.1573,	0.0000,	0.0000
2024-04-11 14:39:52.051538	,264	,1.0884,	0.0000,	0.0000
2024-04-11 14:39:52.060548	,265	,1.0880,	0.0000,	0.0000
2024-04-11 14:39:52.067554	,266	,1.1936,	0.0000,	0.0000
2024-04-11 14:39:52.075558	,267	,1.0943,	0.0000,	0.0000
2024-04-11 14:39:52.085569	,268	,1.1489,	0.0000,	0.0000
2024-04-11 14:39:52.098588	,269	,1.2525,	0.0000,	0.0000
2024-04-11 14:39:52.499246	,270	,1.1911,	0.0000,	0.0000
2024-04-11 14:39:52.511309	,271	,1.1472,	0.0000,	0.0000
2024-04-11 14:39:52.521320	,272	,1.0975,	0.0000,	0.0000
2024-04-11 14:39:52.529442	,273	,1.1628,	0.0000,	0.0000
2024-04-11 14:39:52.537451	,274	,1.1479,	0.0000,	0.0000
2024-04-11 14:39:52.545460	,275	,1.0943,	0.0000,	0.0000
2024-04-11 14:39:52.556992	,276	,1.0902,	0.0000,	0.0000
2024-04-11 14:39:52.565033	,277	,1.2058,	0.0000,	0.0000
2024-04-11 14:39:52.575054	,278	,1.2128,	0.0000,	0.0000
2024-04-11 14:39:52.582068	,279	,1.1323,	0.0000,	0.0000
2024-04-11 14:39:52.591094	,280	,1.0471,	0.0000,	0.0000
2024-04-11 14:39:52.597605	,281	,1.1136,	0.0000,	0.0000
2024-04-11 14:39:52.613377	,282	,1.1491,	0.0000,	0.0000
2024-04-11 14:39:52.626446	,283	,1.1435,	0.0000,	0.0000
2024-04-11 14:39:52.633705	,284	,1.0772,	0.0000,	0.0000
2024-04-11 14:39:52.643120	,285	,1.1249,	0.0000,	0.0000
2024-04-11 14:39:52.655385	,286	,1.0955,	0.0000,	0.0000
