Epoch	Train Loss	Train Accuracy	Validation Accuracy
2024-03-15 12:13:58.639241	,268	,0.7494,	0.0000,	0.3600
2024-03-15 12:13:58.646684	,269	,0.9643,	0.0000,	0.3600
2024-03-15 12:13:58.654689	,270	,0.9307,	0.0000,	0.3600
2024-03-15 12:13:58.663688	,271	,1.0063,	0.0000,	0.3600
2024-03-15 12:13:58.669688	,272	,0.8019,	0.0000,	0.3600
2024-03-15 12:13:58.675688	,273	,0.8412,	0.0000,	0.3600
2024-03-15 12:13:58.681688	,274	,0.7222,	0.0000,	0.3600
2024-03-15 12:13:58.687687	,275	,0.7885,	0.0000,	0.3600
2024-03-15 12:13:58.696688	,276	,0.9637,	0.0000,	0.3600
2024-03-15 12:13:58.705689	,277	,0.8506,	0.0000,	0.3600
2024-03-15 12:13:58.713690	,278	,0.7206,	0.0000,	0.3600
2024-03-15 12:13:58.721688	,279	,0.7973,	0.0000,	0.3600
2024-03-15 12:13:58.730688	,280	,0.9749,	0.0000,	0.3600
2024-03-15 12:13:58.737688	,281	,0.7682,	0.0000,	0.3600
2024-03-15 12:13:58.747689	,282	,0.8855,	0.0000,	0.3600
2024-03-15 12:13:58.755689	,283	,1.0852,	0.0000,	0.3600
2024-03-15 12:13:58.762788	,284	,0.7427,	0.0000,	0.3600
2024-03-15 12:13:58.769788	,285	,0.9639,	0.0000,	0.3600
2024-03-15 12:13:58.775787	,286	,0.7306,	0.0000,	0.3600
2024-03-15 12:13:58.781788	,287	,1.0327,	0.0000,	0.3600
2024-03-15 12:13:58.787790	,288	,0.9506,	0.0000,	0.3600
2024-03-15 12:13:58.793790	,289	,0.8054,	0.0000,	0.3600
2024-03-15 12:13:58.800297	,290	,0.7334,	0.0000,	0.3600
2024-03-15 12:13:58.806297	,291	,0.9315,	0.0000,	0.3600
2024-03-15 12:13:58.812297	,292	,0.9199,	0.0000,	0.3600
2024-03-15 12:13:58.817297	,293	,0.7829,	0.0000,	0.3600
2024-03-15 12:13:58.823296	,294	,0.7503,	0.0000,	0.3600
2024-03-15 12:13:58.829297	,295	,0.9066,	0.0000,	0.3600
2024-03-15 12:13:58.835297	,296	,0.8019,	0.0000,	0.3600
2024-03-15 12:13:58.844302	,297	,0.8868,	0.0000,	0.3600
2024-03-15 12:13:58.852304	,298	,0.8802,	0.0000,	0.3600
2024-03-15 12:13:58.859814	,299	,0.9786,	0.0000,	0.3600
2024-03-15 12:13:58.866814	,300	,0.7362,	0.0000,	0.3600
2024-03-15 12:13:58.874319	,301	,0.9210,	0.0000,	0.3600
2024-03-15 12:13:58.881317	,302	,1.0619,	0.0000,	0.3600
2024-03-15 12:13:58.890945	,303	,0.8465,	0.0000,	0.3600
2024-03-15 12:13:58.898947	,304	,0.8572,	0.0000,	0.3600
2024-03-15 12:13:58.907946	,305	,1.0514,	0.0000,	0.3600
2024-03-15 12:13:58.914947	,306	,0.9418,	0.0000,	0.3600
2024-03-15 12:13:58.922945	,307	,0.7908,	0.0000,	0.3600
2024-03-15 12:13:58.931946	,308	,0.7861,	0.0000,	0.3600
2024-03-15 12:13:58.940945	,309	,0.9260,	0.0000,	0.3600
2024-03-15 12:13:58.948946	,310	,0.8376,	0.0000,	0.3600
2024-03-15 12:13:58.960946	,311	,0.9919,	0.0000,	0.3600
2024-03-15 12:13:58.968945	,312	,1.0672,	0.0000,	0.3600
2024-03-15 12:13:58.974949	,313	,0.9030,	0.0000,	0.3600
2024-03-15 12:13:58.981748	,314	,0.9767,	0.0000,	0.3600
2024-03-15 12:13:58.988863	,315	,0.7941,	0.0000,	0.3600
2024-03-15 12:13:58.997862	,316	,0.9149,	0.0000,	0.3600
2024-03-15 12:13:59.005863	,317	,0.7520,	0.0000,	0.3600
2024-03-15 12:13:59.012865	,318	,0.7282,	0.0000,	0.3600
2024-03-15 12:13:59.021862	,319	,0.9098,	0.0000,	0.3600
2024-03-15 12:13:59.030863	,320	,0.8995,	0.0000,	0.3600
2024-03-15 12:13:59.037864	,321	,1.0141,	0.0000,	0.3600
2024-03-15 12:13:59.043862	,322	,0.8150,	0.0000,	0.3600
2024-03-15 12:13:59.050864	,323	,0.8811,	0.0000,	0.3600
2024-03-15 12:13:59.060448	,324	,0.9797,	0.0000,	0.3600
2024-03-15 12:13:59.069011	,325	,0.9899,	0.0000,	0.3600
2024-03-15 12:13:59.076010	,326	,0.9831,	0.0000,	0.3600
2024-03-15 12:13:59.085009	,327	,1.0995,	0.0000,	0.3600
2024-03-15 12:13:59.091816	,328	,0.8958,	0.0000,	0.3600
2024-03-15 12:13:59.100820	,329	,0.7361,	0.0000,	0.3600
2024-03-15 12:13:59.107459	,330	,1.0219,	0.0000,	0.3600
2024-03-15 12:13:59.114457	,331	,0.8648,	0.0000,	0.3600
2024-03-15 12:13:59.120455	,332	,0.9560,	0.0000,	0.3600
2024-03-15 12:13:59.126455	,333	,1.0334,	0.0000,	0.3600
2024-03-15 12:13:59.132455	,334	,0.8456,	0.0000,	0.3600
2024-03-15 12:13:59.138456	,335	,0.9594,	0.0000,	0.3600
2024-03-15 12:13:59.144455	,336	,0.9273,	0.0000,	0.3600
2024-03-15 12:13:59.150456	,337	,0.8649,	0.0000,	0.3600
2024-03-15 12:13:59.157455	,338	,0.9058,	0.0000,	0.3600
2024-03-15 12:13:59.165455	,339	,1.0506,	0.0000,	0.3600
2024-03-15 12:13:59.173457	,340	,0.7259,	0.0000,	0.3600
2024-03-15 12:13:59.180456	,341	,0.9679,	0.0000,	0.3600
2024-03-15 12:13:59.189456	,342	,0.8606,	0.0000,	0.3600
2024-03-15 12:13:59.195455	,343	,0.9147,	0.0000,	0.3600
2024-03-15 12:13:59.203647	,344	,0.9764,	0.0000,	0.3600
2024-03-15 12:13:59.210646	,345	,1.1575,	0.0000,	0.3600
2024-03-15 12:13:59.218248	,346	,0.8851,	0.0000,	0.3600
2024-03-15 12:13:59.224245	,347	,0.8569,	0.0000,	0.3600
2024-03-15 12:13:59.232245	,348	,0.6298,	0.0000,	0.3600
2024-03-15 12:13:59.241247	,349	,0.8732,	0.0000,	0.3600
2024-03-15 12:13:59.248247	,350	,0.8185,	0.0000,	0.3600
2024-03-15 12:13:59.257247	,351	,0.9743,	0.0000,	0.3600
2024-03-15 12:13:59.265247	,352	,0.8822,	0.0000,	0.3600
2024-03-15 12:13:59.272245	,353	,0.9867,	0.0000,	0.3600
2024-03-15 12:13:59.279245	,354	,0.8218,	0.0000,	0.3600
2024-03-15 12:13:59.285245	,355	,0.8305,	0.0000,	0.3600
2024-03-15 12:13:59.291246	,356	,0.7403,	0.0000,	0.3600
2024-03-15 12:13:59.297246	,357	,0.7456,	0.0000,	0.3600
2024-03-15 12:13:59.303246	,358	,0.9121,	0.0000,	0.3600
2024-03-15 12:13:59.309245	,359	,0.8178,	0.0000,	0.3600
2024-03-15 12:13:59.316782	,360	,1.0152,	0.0000,	0.3600
2024-03-15 12:13:59.324781	,361	,0.8628,	0.0000,	0.3600
2024-03-15 12:13:59.331781	,362	,1.0835,	0.0000,	0.3600
2024-03-15 12:13:59.337781	,363	,0.8389,	0.0000,	0.3600
2024-03-15 12:13:59.343781	,364	,0.8929,	0.0000,	0.3600
2024-03-15 12:13:59.349783	,365	,1.1092,	0.0000,	0.3600
2024-03-15 12:13:59.358782	,366	,1.0139,	0.0000,	0.3600
2024-03-15 12:13:59.365782	,367	,0.9465,	0.0000,	0.3600
2024-03-15 12:13:59.372783	,368	,0.9023,	0.0000,	0.3600
2024-03-15 12:13:59.380787	,369	,0.8966,	0.0000,	0.3600
2024-03-15 12:13:59.391297	,370	,0.8561,	0.0000,	0.3600
2024-03-15 12:13:59.401295	,371	,0.6478,	0.0000,	0.3600
2024-03-15 12:13:59.408294	,372	,0.9555,	0.0000,	0.3600
2024-03-15 12:13:59.414294	,373	,1.1541,	0.0000,	0.3600
